Date,Location,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG
2019-11,Oxford High St,46.35042194142513,,14.329396135265704,,,Oxford
2019-11,Oxford St Ebbes (Cal Club),,30.24648637260715,,,,Oxford
2019-11,Reading Caversham Road,38.551308801328496,,23.69131313131313,,,Reading
2019-11,Reading Oxford Road,30.298358323671494,,20.583425125672456,,,Reading
2019-11,Watford Town Hall,35.167822681763276,,14.61083333333333,9.988194444444446,,Watford
2019-12,H&F Hammersmith Town Centre,48.237776319966855,27.06614675150877,18.744013647642678,10.252735203393097,,Hammersmith and Fulham
2019-12,H&F Shepherd's Bush,63.646573668770436,,20.894576905095843,,,Hammersmith and Fulham
2019-12,Oxford High St,37.4161498361748,,13.783926825862308,,,Oxford
2019-12,Oxford St Ebbes (Cal Club),,37.96195362903225,,,,Oxford
2019-12,Reading Caversham Road,31.943176859513787,,20.226057737260405,,,Reading
2019-12,Reading Oxford Road,27.376388724082013,,18.078967975689572,,,Reading
2019-12,Watford Town Hall,32.09824200093501,,12.696178120617114,8.906515895278169,,Watford
2020-01,H&F Hammersmith Town Centre,36.77014840711324,30.514931545698925,19.391590696587187,11.823924731182798,,Hammersmith and Fulham
2020-01,H&F Shepherd's Bush,57.06706978340558,,25.38672276764843,,,Hammersmith and Fulham
2020-01,Oxford High St,35.75540164913511,,16.21722183263207,,,Oxford
2020-01,Oxford St Ebbes (Cal Club),,43.52661399488403,,,,Oxford
2020-01,Reading Caversham Road,31.364032710166178,,20.814462365591403,,,Reading
2020-01,Reading Oxford Road,25.93617454327638,,18.617815249266865,,,Reading
2020-01,Watford Town Hall,32.137954009467045,,14.908736559139784,10.313709677419354,,Watford
2020-02,H&F Hammersmith Town Centre,31.919507972430022,46.611604339080465,16.955268199233718,7.189524555903867,,Hammersmith and Fulham
2020-02,H&F Shepherd's Bush,52.62315706056064,,26.114367816091956,,,Hammersmith and Fulham
2020-02,Oxford High St,29.131893673163425,,17.032359388487574,,,Oxford
2020-02,Oxford St Ebbes (Cal Club),,58.41544261494252,,,,Oxford
2020-02,Reading Caversham Road,19.00434954219319,,16.381321839080467,,,Reading
2020-02,Reading Oxford Road,18.071999566466765,,17.01743422120109,,,Reading
2020-02,Watford Town Hall,21.626423215256004,,12.9575,7.427299999999998,,Watford
2020-03,H&F Hammersmith Town Centre,46.262968796082966,43.89151782675482,19.920936847164057,11.77806074325599,,Hammersmith and Fulham
2020-03,H&F Shepherd's Bush,43.829508308371736,,25.35508064516129,,,Hammersmith and Fulham
2020-03,Oxford High St,28.999868845839174,,15.431400080751411,,,Oxford
2020-03,Oxford St Ebbes (Cal Club),,60.89721975806451,,,,Oxford
2020-03,Reading Caversham Road,22.191994949492422,,19.908251231527096,,,Reading
2020-03,Reading Oxford Road,20.847085725806448,,18.641246422243427,,,Reading
2020-03,Watford Town Hall,19.92863606182796,,16.574931318681315,9.107520604395605,,Watford
2020-04,H&F Hammersmith Town Centre,46.893144767512084,47.71466361666666,27.05958333333333,18.133585858585857,,Hammersmith and Fulham
2020-04,H&F Shepherd's Bush,38.20746345169082,,26.484752415458935,,,Hammersmith and Fulham
2020-04,Oxford High St,17.29719663345411,,20.877922705314006,,,Oxford
2020-04,Oxford St Ebbes (Cal Club),,65.07661890277778,,,,Oxford
2020-04,Reading Caversham Road,22.670376515700482,,26.786944444444448,,,Reading
2020-04,Reading Oxford Road,21.03080907729469,,26.46130684657672,,,Reading
2020-04,Watford Town Hall,17.54392422222223,,21.435609903381643,13.115513285024152,,Watford
2020-05,H&F Hammersmith Town Centre,36.625831963412935,53.49328925657851,20.56237834162098,12.777649769585254,,Hammersmith and Fulham
2020-05,H&F Shepherd's Bush,32.44372976735092,,26.87229680090831,,,Hammersmith and Fulham
2020-05,Oxford High St,13.768690029219261,,17.557350581924656,,,Oxford
2020-05,Oxford St Ebbes (Cal Club),,65.63179572522208,,,,Oxford
2020-05,Reading Caversham Road,17.96647116324536,,22.729720853858787,,,Reading
2020-05,Reading Oxford Road,14.805609975455821,,17.429301075268818,,,Reading
2020-05,Watford Town Hall,15.647755018328446,,12.73207478005865,6.647409579667644,,Watford
2020-06,H&F Hammersmith Town Centre,34.42905870833333,44.95827487077295,16.34,12.84484840912877,,Hammersmith and Fulham
2020-06,H&F Shepherd's Bush,35.73033407824863,,28.050126811594208,,,Hammersmith and Fulham
2020-06,Oxford High St,20.091597341985068,,15.977519151138715,,,Oxford
2020-06,Oxford St Ebbes (Cal Club),,55.18599070833332,,,,Oxford
2020-06,Reading Caversham Road,25.083479013888898,,20.437240338164248,,,Reading
2020-06,Reading Oxford Road,17.050060840992884,,16.844649758454104,,,Reading
2020-06,Watford Town Hall,14.892228693608892,,11.012222222222222,5.853472222222221,,Watford
2020-07,H&F Hammersmith Town Centre,23.937613393578136,36.48640505201028,12.837915444770283,10.78312614220749,,Hammersmith and Fulham
2020-07,H&F Shepherd's Bush,34.15913978942182,,25.65756227876845,,,Hammersmith and Fulham
2020-07,Oxford High St,20.297973889083682,,13.521908602150537,,,Oxford
2020-07,Oxford St Ebbes (Cal Club),,36.264133831867056,,,,Oxford
2020-07,Reading Caversham Road,19.47496781027314,,14.585986442262739,,,Reading
2020-07,Reading Oxford Road,11.913199191795227,,13.430692778899946,,,Reading
2020-07,Watford Town Hall,13.996533955072465,,8.29220430107527,3.69274193548387,,Watford
2020-08,H&F Hammersmith Town Centre,39.40283801962474,43.359620728143994,19.969281524926693,14.985119427089973,,Hammersmith and Fulham
2020-08,H&F Shepherd's Bush,34.87580500759701,,28.26167017297803,,,Hammersmith and Fulham
2020-08,Oxford High St,24.427022338071612,,17.197755429470018,,,Oxford
2020-08,Oxford St Ebbes (Cal Club),,44.42921138440859,,,,Oxford
2020-08,Reading Caversham Road,26.424850210963065,,19.993010752688175,,,Reading
2020-08,Reading Oxford Road,16.141761122019634,,18.668145161290322,,,Reading
2020-08,Watford Town Hall,16.106197399397704,,12.990456989247308,7.366532258064516,,Watford
2020-09,H&F Hammersmith Town Centre,34.54440307025685,35.21403800065876,19.201492643829603,16.198277022479473,,Hammersmith and Fulham
2020-09,H&F Shepherd's Bush,28.590985520339302,,23.270993447546243,,,Hammersmith and Fulham
2020-09,Oxford High St,32.08462518201194,,18.73741849374458,,,Oxford
2020-09,Oxford St Ebbes (Cal Club),,38.092747627777776,,,,Oxford
2020-09,Reading Caversham Road,28.329401319444447,,21.06815476190476,,,Reading
2020-09,Reading Oxford Road,19.506998258454107,,18.447120114185335,,,Reading
2020-09,Watford Town Hall,21.314808986111114,,12.391527777777775,6.321944444444445,,Watford
2020-10,H&F Hammersmith Town Centre,38.46775132813579,32.32202568164362,14.149554880603267,12.90357643758766,,Hammersmith and Fulham
2020-10,Oxford High St,30.627177043595143,,9.82826565089889,,,Oxford
2020-10,Oxford St Ebbes (Cal Club),,35.967350120967744,,,,Oxford
2020-10,Reading Caversham Road,26.925318795582047,,18.179838709677416,,,Reading
2020-10,Reading Oxford Road,18.458861103319308,,14.550940860215054,,,Reading
2020-10,Watford Town Hall,21.906484596774202,,8.411949233716477,4.749648092620356,,Watford
2020-11,H&F Hammersmith Town Centre,36.335552126036774,27.19248102777777,22.390555555555558,21.203743961352657,,Hammersmith and Fulham
2020-11,H&F Shepherd's Bush,43.357517476325754,,26.757638888888888,,,Hammersmith and Fulham
2020-11,Oxford High St,33.211909394323676,,15.927222222222218,,,Oxford
2020-11,Oxford St Ebbes (Cal Club),,30.002101375,,,,Oxford
2020-11,Reading Caversham Road,29.385284981259367,,28.183057029177718,,,Reading
2020-11,Reading Oxford Road,24.913824757850236,,23.683979468599038,,,Reading
2020-11,Watford Town Hall,33.84229652083334,,18.66262456050081,13.248256581768288,,Watford
2020-12,H&F Hammersmith Town Centre,,15.609422499999996,20.458333333333332,12.958333333333334,,Hammersmith and Fulham
2020-12,H&F Shepherd's Bush,44.156837083333336,,18.658333333333335,,,Hammersmith and Fulham
2020-12,Oxford High St,50.38906416666666,,12.6625,,,Oxford
2020-12,Oxford St Ebbes (Cal Club),,23.08012583333333,,,,Oxford
2020-12,Reading Caversham Road,30.52017916666667,,18.925,,,Reading
2020-12,Reading Oxford Road,28.093961249999996,,14.341666666666667,,,Reading
2020-12,Watford Town Hall,,,14.737500000000002,6.683333333333334,,Watford
